Canton,Genero,Edad,Zona(Urbana/Rural),Dependiente,Casa en buen estado,Casa Hacinada,Alfabeta,Promedio de escolaridad,Asistencia a eduacion regular,En la fuerza de trabajo,Asegurado,Poblacion nacida en el extranjero,Discapacitado,Jefe de hogar,Poblacion Total(Canton),Superficie(Canton),Densidad(Canton),Viviendas ocupadas(Canton),Promedio de ocupantes por vivienda(Canton),Voto1R,Voto2R,Usado en entrenamiento,Prediccion1R,Prediccion2R,Prediccion2R1R
FLORES,M,49,URBANA,NO,SI,NO,SI,11.5,NO,SI,SI,SI,NO,COMPARTIDO,"20,037",7,2879,"5,751",3.48,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ESPARZA,M,99,RURAL,NO,SI,NO,SI,6.9,NO,NO,SI,NO,SI,HOMBRE,"28,644",216.8,132,"8,435",3.39,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
POCOCI,M,25,RURAL,NO,SI,NO,SI,7.6,NO,SI,SI,NO,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,F,41,URBANA,NO,SI,NO,SI,10.3,NO,SI,SI,NO,SI,HOMBRE,"288,054",44.6,6456,"81,903",3.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,F,98,URBANA,NO,NO,NO,SI,7.7,NO,SI,SI,NO,NO,MUJER,"208,411",118.3,1762,"57,355",3.62,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAFAEL,M,40,URBANA,NO,NO,SI,SI,10.6,NO,SI,SI,NO,NO,COMPARTIDO,"45,965",48.4,950,"12,957",3.54,NUEVA GENERACION,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,M,22,URBANA,NO,SI,NO,SI,9.4,NO,NO,SI,NO,NO,COMPARTIDO,"254,886",388.4,656,"72,031",3.49,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
TILARAN,F,53,RURAL,NO,SI,NO,SI,6,NO,NO,SI,NO,NO,HOMBRE,"19,640",638.4,31,"6,018",3.26,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SIQUIRRES,F,43,RURAL,NO,SI,SI,SI,7.2,NO,NO,SI,SI,NO,HOMBRE,"56,786",860.2,66,"16,206",3.49,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
NICOYA,F,32,RURAL,NO,NO,NO,SI,9,NO,NO,NO,NO,NO,HOMBRE,"50,825",1333.7,38,"15,038",3.38,ACCION CIUDADANA,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,57,URBANA,NO,NO,NO,SI,7.4,NO,NO,NO,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,39,URBANA,NO,SI,NO,SI,9.4,NO,SI,SI,NO,NO,MUJER,"254,886",388.4,656,"72,031",3.49,LIBERACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,34,URBANA,NO,SI,NO,SI,9.4,NO,SI,NO,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CANAS,F,52,RURAL,NO,NO,NO,SI,6.1,NO,NO,SI,NO,NO,MUJER,"26,201",682.2,38,"7,172",3.65,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
MORAVIA,M,41,URBANA,NO,SI,NO,SI,11.7,NO,SI,SI,NO,NO,HOMBRE,"56,919",28.6,1989,"16,874",3.36,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MORA,F,79,RURAL,NO,NO,NO,SI,7.3,SI,NO,SI,NO,SI,HOMBRE,"26,294",162,162,"7,782",3.38,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
BAGACES,F,37,URBANA,NO,SI,NO,SI,7.8,NO,SI,SI,SI,NO,HOMBRE,"19,536",1273.5,15,"5,615",3.48,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,46,URBANA,NO,SI,NO,SI,9.8,NO,SI,SI,NO,NO,COMPARTIDO,"147,898",287.8,514,"38,618",3.8,ACCION CIUDADANA,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
OSA,F,24,URBANA,NO,NO,NO,SI,7.5,NO,NO,SI,NO,NO,MUJER,"29,433",1930.2,15,"8,904",3.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ESCAZU,M,62,URBANA,NO,NO,NO,SI,10.1,NO,SI,SI,SI,NO,MUJER,"56,509",34.5,1638,"16,565",3.4,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
MONTES DE OCA,F,38,URBANA,NO,SI,NO,SI,12.9,SI,SI,SI,NO,NO,MUJER,"49,132",15.2,3241,"16,589",2.94,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ACOSTA,F,21,URBANA,NO,SI,NO,SI,7.7,SI,NO,SI,NO,NO,HOMBRE,"20,209",342.2,59,"5,871",3.44,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
VAZQUEZ DE CORONADO,F,27,URBANA,NO,SI,NO,SI,10.8,SI,SI,SI,NO,NO,HOMBRE,"60,486",222.2,272,"17,155",3.52,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,M,59,URBANA,NO,SI,NO,SI,8.7,NO,NO,SI,NO,NO,MUJER,"115,084",31.5,3653,"32,520",3.53,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
CORREDORES,F,56,URBANA,NO,SI,NO,SI,5.4,NO,SI,SI,NO,NO,COMPARTIDO,"41,831",620.6,67,"11,849",3.52,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
MONTES DE OCA,M,33,URBANA,NO,NO,NO,SI,12.9,SI,SI,SI,NO,NO,HOMBRE,"49,132",15.2,3241,"16,589",2.94,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
OREAMUNO,M,63,URBANA,NO,NO,NO,SI,6.7,NO,SI,SI,NO,NO,MUJER,"45,473",201.3,226,"11,232",4.04,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,F,40,URBANA,NO,SI,NO,SI,10.2,SI,NO,SI,NO,NO,MUJER,"99,399",44.8,2217,"26,979",3.67,MOVIMIENTO LIBERTARIO,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
NARANJO,M,20,RURAL,NO,SI,NO,SI,8.5,NO,SI,SI,NO,NO,HOMBRE,"42,713",126.6,337,"11,678",3.65,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
PARAISO,M,39,URBANA,NO,NO,NO,SI,8.3,NO,SI,SI,NO,NO,HOMBRE,"57,743",411.9,140,"14,626",3.94,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LIBERIA,M,25,URBANA,NO,NO,NO,SI,9.4,NO,SI,SI,NO,NO,HOMBRE,"62,987",1436.5,44,"16,577",3.75,ACCION CIUDADANA,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,M,57,URBANA,NO,SI,NO,SI,6.6,NO,SI,SI,SI,NO,HOMBRE,"76,898",395.7,194,"21,709",3.53,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,F,56,URBANA,NO,NO,NO,SI,9.4,NO,SI,SI,NO,SI,MUJER,"123,616",282.6,437,"35,216",3.5,NUEVA GENERACION,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,62,URBANA,NO,SI,NO,SI,7.6,NO,SI,NO,NO,NO,MUJER,"147,898",287.8,514,"38,618",3.8,NUEVA GENERACION,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PEREZ ZELEDON,M,34,RURAL,NO,NO,NO,NO,8.1,NO,SI,SI,NO,NO,MUJER,"134,534",1905.5,71,"38,508",3.48,LIBERACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SANTA BARBARA,F,23,URBANA,NO,SI,NO,SI,9.6,NO,NO,NO,NO,NO,HOMBRE,"36,243",53.2,681,"10,107",3.58,LIBERACION NACIONAL,NULO,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAMON,F,55,RURAL,NO,SI,NO,SI,6.9,NO,SI,SI,NO,NO,MUJER,"80,566",1018.6,79,"23,301",3.44,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
VAZQUEZ DE CORONADO,M,34,URBANA,NO,SI,NO,SI,10.8,NO,NO,SI,NO,SI,HOMBRE,"60,486",222.2,272,"17,155",3.52,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,49,URBANA,NO,SI,NO,SI,9.4,NO,NO,NO,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,ACCION CIUDADANA,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,M,58,RURAL,NO,SI,NO,SI,5.6,NO,SI,SI,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
BAGACES,F,21,URBANA,NO,SI,NO,SI,7.8,SI,NO,SI,NO,NO,HOMBRE,"19,536",1273.5,15,"5,615",3.48,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,M,67,URBANA,NO,NO,NO,SI,7.7,NO,SI,SI,NO,SI,HOMBRE,"208,411",118.3,1762,"57,355",3.62,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
COTO BRUS,F,45,RURAL,NO,NO,NO,SI,7.4,NO,NO,SI,NO,NO,MUJER,"38,453",933.9,41,"10,936",3.5,RENOVACION COSTARRICENSE,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
POCOCI,M,57,URBANA,NO,NO,NO,SI,5.4,NO,NO,SI,NO,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
ZARCERO,M,57,RURAL,NO,SI,NO,SI,6.1,NO,SI,SI,NO,NO,MUJER,"12,205",155.1,79,"3,333",3.65,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,F,25,URBANA,NO,SI,NO,SI,9.6,NO,SI,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,LIBERACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ASERRI,M,61,RURAL,NO,SI,NO,SI,6.4,NO,NO,SI,NO,NO,MUJER,"57,892",167.1,346,"16,120",3.59,LIBERACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,M,59,URBANA,NO,SI,NO,SI,8,SI,SI,SI,NO,NO,HOMBRE,"99,399",44.8,2217,"26,979",3.67,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PALMARES,M,35,URBANA,NO,NO,NO,SI,9.5,NO,SI,NO,SI,NO,HOMBRE,"34,716",38.1,912,"9,657",3.58,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,M,52,URBANA,NO,SI,NO,SI,7.7,NO,SI,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
VALVERDE VEGA,F,52,RURAL,NO,SI,NO,SI,5.9,NO,NO,NO,NO,NO,HOMBRE,"18,085",120.3,150,"5,054",3.57,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PURISCAL,M,44,RURAL,NO,SI,NO,SI,9.2,NO,SI,SI,NO,SI,MUJER,"33,004",553.7,60,"9,787",3.36,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,F,51,URBANA,NO,NO,NO,SI,7.7,NO,NO,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,RESTAURACION NACIONAL,NULO,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
LOS CHILES,M,39,RURAL,NO,SI,NO,SI,6.1,NO,SI,NO,NO,NO,HOMBRE,"23,735",1358.9,17,"6,035",3.93,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
CANAS,F,25,URBANA,NO,SI,NO,SI,8.3,NO,NO,SI,SI,NO,MUJER,"26,201",682.2,38,"7,172",3.65,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAMON,F,36,URBANA,NO,NO,NO,SI,9,NO,NO,NO,NO,NO,MUJER,"80,566",1018.6,79,"23,301",3.44,UNIDAD SOCIAL CRISTIANA,NULO,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
VAZQUEZ DE CORONADO,M,55,URBANA,NO,NO,NO,SI,8.4,NO,NO,SI,NO,NO,HOMBRE,"60,486",222.2,272,"17,155",3.52,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SANTO DOMINGO,M,29,URBANA,NO,SI,NO,SI,11.2,NO,SI,NO,NO,NO,COMPARTIDO,"40,072",24.8,1613,"11,496",3.48,MOVIMIENTO LIBERTARIO,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
UPALA,M,37,RURAL,NO,NO,NO,SI,7,NO,SI,SI,NO,NO,HOMBRE,"43,953",1580.7,28,"11,518",3.81,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PURISCAL,F,44,RURAL,NO,SI,NO,SI,9.2,NO,NO,SI,NO,NO,HOMBRE,"33,004",553.7,60,"9,787",3.36,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,F,35,URBANA,NO,NO,NO,SI,9.8,NO,NO,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,ACCION CIUDADANA,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,45,URBANA,NO,SI,NO,SI,9.4,NO,NO,SI,NO,NO,MUJER,"254,886",388.4,656,"72,031",3.49,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,M,21,URBANA,NO,SI,NO,SI,7.6,NO,NO,SI,NO,NO,MUJER,"125,962",2403.5,52,"36,238",3.46,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
LA UNION,F,47,URBANA,NO,NO,NO,SI,10.2,NO,NO,NO,NO,NO,HOMBRE,"99,399",44.8,2217,"26,979",3.67,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAMON,M,34,URBANA,NO,NO,NO,SI,9,NO,SI,SI,NO,NO,COMPARTIDO,"80,566",1018.6,79,"23,301",3.44,BLANCO,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ABANGARES,M,20,RURAL,NO,NO,NO,SI,7.7,NO,NO,SI,NO,NO,HOMBRE,"18,039",675.8,27,"5,311",3.39,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
LIMON,M,19,URBANA,NO,SI,NO,SI,8.7,NO,NO,SI,NO,NO,HOMBRE,"94,415",1765.8,53,"26,666",3.52,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
COTO BRUS,F,50,URBANA,NO,SI,NO,SI,4.6,NO,NO,SI,NO,NO,MUJER,"38,453",933.9,41,"10,936",3.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
LA UNION,F,28,URBANA,NO,SI,NO,SI,10.2,NO,SI,SI,SI,SI,HOMBRE,"99,399",44.8,2217,"26,979",3.67,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ASERRI,M,33,RURAL,NO,NO,NO,SI,8.7,NO,SI,SI,NO,NO,HOMBRE,"57,892",167.1,346,"16,120",3.59,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,22,URBANA,NO,SI,NO,SI,9.4,SI,SI,SI,NO,NO,COMPARTIDO,"254,886",388.4,656,"72,031",3.49,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ASERRI,M,60,URBANA,NO,NO,NO,SI,6.4,NO,SI,SI,NO,NO,MUJER,"57,892",167.1,346,"16,120",3.59,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TURRIALBA,F,53,URBANA,NO,NO,NO,SI,6,NO,SI,SI,NO,NO,HOMBRE,"69,616",1642.7,42,"20,453",3.4,LIBERACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
BUENOS AIRES,F,25,URBANA,NO,SI,NO,SI,6.7,NO,NO,SI,NO,NO,MUJER,"45,244",2384.2,19,"12,205",3.7,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
TIBAS,F,26,URBANA,NO,NO,NO,SI,11.1,NO,SI,SI,NO,NO,HOMBRE,"64,842",8.1,7956,"19,160",3.38,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
EL GUARCO,M,46,URBANA,NO,NO,NO,SI,9.2,NO,NO,SI,NO,NO,HOMBRE,"41,793",167.7,249,"10,831",3.83,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,41,URBANA,NO,SI,NO,SI,10.3,NO,NO,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,M,22,RURAL,NO,SI,NO,SI,7.6,NO,SI,SI,NO,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PEREZ ZELEDON,F,47,URBANA,NO,NO,NO,SI,8.1,NO,NO,SI,NO,NO,HOMBRE,"134,534",1905.5,71,"38,508",3.48,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
PURISCAL,F,54,RURAL,NO,NO,NO,SI,6,NO,NO,SI,NO,NO,HOMBRE,"33,004",553.7,60,"9,787",3.36,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,M,37,URBANA,NO,SI,NO,SI,9.4,NO,NO,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
GOLFITO,F,39,RURAL,NO,SI,NO,SI,7.8,SI,NO,SI,NO,NO,MUJER,"39,150",1754,22,"11,576",3.37,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
ASERRI,F,23,RURAL,NO,SI,NO,SI,8.7,NO,NO,SI,NO,SI,MUJER,"57,892",167.1,346,"16,120",3.59,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,F,45,URBANA,NO,SI,NO,SI,10.3,NO,SI,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TALAMANCA,M,49,RURAL,NO,NO,NO,SI,6.9,NO,SI,NO,NO,SI,HOMBRE,"30,712",2809.9,11,"7,999",3.83,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
MORAVIA,F,36,URBANA,NO,SI,NO,SI,11.7,NO,SI,SI,NO,NO,COMPARTIDO,"56,919",28.6,1989,"16,874",3.36,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,F,62,URBANA,NO,SI,NO,SI,7.7,NO,NO,SI,NO,NO,MUJER,"208,411",118.3,1762,"57,355",3.62,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
LA CRUZ,M,25,RURAL,NO,NO,NO,SI,7.1,NO,SI,SI,NO,NO,MUJER,"19,181",1383.9,14,"4,732",4.05,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,F,33,URBANA,NO,NO,NO,SI,10.3,NO,NO,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MORAVIA,M,21,URBANA,NO,SI,NO,SI,11.7,SI,NO,SI,NO,SI,HOMBRE,"56,919",28.6,1989,"16,874",3.36,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
NICOYA,M,52,URBANA,NO,SI,NO,SI,6.7,SI,NO,SI,SI,NO,HOMBRE,"50,825",1333.7,38,"15,038",3.38,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ESCAZU,F,29,URBANA,NO,SI,NO,SI,11.4,NO,NO,SI,NO,NO,HOMBRE,"56,509",34.5,1638,"16,565",3.4,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN MATEO,M,29,RURAL,NO,NO,NO,SI,8.3,NO,SI,NO,NO,NO,HOMBRE,"6,136",125.9,49,"1,834",3.34,LIBERACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
OROTINA,F,38,URBANA,NO,SI,NO,SI,8.6,NO,NO,SI,NO,NO,HOMBRE,"20,341",141.9,143,"6,024",3.37,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,M,47,URBANA,NO,NO,NO,SI,10.2,NO,SI,SI,NO,NO,HOMBRE,"99,399",44.8,2217,"26,979",3.67,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,F,19,RURAL,NO,SI,NO,SI,9.6,NO,NO,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
